確定病名,發病年份,發病月份,縣市,性別,是否為境外移入,年齡層,確定病例數
流感併發症,2014,1,台北市,M,否,45-49,1
流感併發症,2014,1,台北市,M,否,50-54,1
流感併發症,2014,1,台北市,M,否,55-59,1
流感併發症,2014,1,台北市,M,否,60-64,1
流感併發症,2014,1,台北市,M,否,60-64,1
流感併發症,2014,1,台北市,M,否,70+,4
流感併發症,2014,1,台北市,M,否,70+,2
流感併發症,2014,1,台北市,M,否,70+,1
流感併發症,2014,1,台東縣,F,否,45-49,1
流感併發症,2014,1,台東縣,F,否,70+,1
流感併發症,2014,1,台南市,F,否,30-34,1
流感併發症,2014,1,台南市,F,否,70+,2
流感併發症,2014,1,台南市,M,否,1,1
流感併發症,2014,1,台南市,M,否,60-64,1
流感併發症,2014,1,宜蘭縣,M,否,55-59,1
流感併發症,2014,1,宜蘭縣,M,否,70+,1
流感併發症,2014,1,花蓮縣,M,否,2,1
流感併發症,2014,1,花蓮縣,M,否,50-54,1
流感併發症,2014,1,花蓮縣,M,否,70+,1
流感併發症,2014,1,金門縣,M,否,65-69,1
流感併發症,2014,1,南投縣,F,否,70+,1
流感併發症,2014,1,南投縣,M,否,60-64,1
流感併發症,2014,1,南投縣,M,否,70+,2
流感併發症,2014,1,南投縣,M,否,70+,1
流感併發症,2014,1,屏東縣,M,否,60-64,1
流感併發症,2014,1,屏東縣,M,否,70+,1
流感併發症,2014,1,桃園縣,F,否,70+,1
流感併發症,2014,1,桃園縣,M,否,35-39,1
流感併發症,2014,1,桃園縣,M,否,40-44,1
流感併發症,2014,1,桃園縣,M,否,65-69,2
流感併發症,2014,1,桃園縣,M,否,70+,1
流感併發症,2014,1,桃園縣,M,否,70+,1
流感併發症,2014,1,高雄市,F,否,2,1
流感併發症,2014,1,高雄市,F,否,30-34,1
流感併發症,2014,1,高雄市,F,否,45-49,1
流感併發症,2014,1,高雄市,F,否,50-54,1
流感併發症,2014,1,高雄市,F,否,55-59,1
流感併發症,2014,1,高雄市,F,否,60-64,1
流感併發症,2014,1,高雄市,F,否,70+,1
流感併發症,2014,1,高雄市,F,否,70+,1
流感併發症,2014,1,高雄市,M,否,4,2
流感併發症,2014,1,高雄市,M,否,30-34,1
流感併發症,2014,1,高雄市,M,否,50-54,1
流感併發症,2014,1,高雄市,M,否,65-69,1
流感併發症,2014,1,基隆市,F,否,45-49,1
流感併發症,2014,1,雲林縣,F,否,50-54,1
流感併發症,2014,1,雲林縣,M,否,70+,1
流感併發症,2014,1,新北市,F,否,15-19,1
流感併發症,2014,1,新北市,F,否,20-24,1
流感併發症,2014,1,新北市,F,否,30-34,2
流感併發症,2014,1,新北市,F,否,30-34,2
流感併發症,2014,1,新北市,F,否,35-39,1
流感併發症,2014,1,新北市,F,否,45-49,1
流感併發症,2014,1,新北市,F,否,50-54,2
流感併發症,2014,1,新北市,F,否,55-59,1
流感併發症,2014,1,新北市,F,否,55-59,1
流感併發症,2014,1,新北市,F,否,65-69,1
流感併發症,2014,1,新北市,F,否,70+,1
流感併發症,2014,1,新北市,F,否,70+,2
流感併發症,2014,1,新北市,F,否,70+,2
流感併發症,2014,1,新北市,M,否,0,1
流感併發症,2014,1,新北市,M,否,3,3
流感併發症,2014,1,新北市,M,否,15-19,2
流感併發症,2014,1,新北市,M,否,20-24,1
流感併發症,2014,1,新北市,M,否,35-39,1
流感併發症,2014,1,新北市,M,否,40-44,1
流感併發症,2014,1,新北市,M,否,45-49,1
流感併發症,2014,1,新北市,M,否,50-54,1
流感併發症,2014,1,新北市,M,否,55-59,3
流感併發症,2014,1,新北市,M,否,60-64,1
流感併發症,2014,1,新北市,M,否,70+,5
流感併發症,2014,1,新北市,M,否,70+,2
流感併發症,2014,1,新北市,M,否,70+,1
流感併發症,2014,1,新北市,M,否,70+,2
流感併發症,2014,1,新竹縣,F,否,35-39,1
流感併發症,2014,1,新竹縣,F,否,60-64,1
流感併發症,2014,1,新竹縣,F,否,70+,1
流感併發症,2014,1,新竹縣,M,否,60-64,1
流感併發症,2014,1,嘉義縣,F,否,25-29,1
流感併發症,2014,1,嘉義縣,M,否,70+,1
流感併發症,2014,1,彰化縣,F,否,70+,1
流感併發症,2014,1,彰化縣,M,否,35-39,1
流感併發症,2014,1,彰化縣,M,否,55-59,1
流感併發症,2014,1,台北市,F,否,20-24,1
流感併發症,2014,1,台北市,F,否,25-29,1
流感併發症,2014,1,台北市,F,否,30-34,1
流感併發症,2014,1,台北市,F,否,35-39,1
流感併發症,2014,1,台北市,F,否,45-49,1
流感併發症,2014,1,台北市,F,否,60-64,2
流感併發症,2014,1,台北市,F,否,70+,1
流感併發症,2014,1,台北市,F,否,70+,3
流感併發症,2014,1,台北市,F,否,70+,2
流感併發症,2014,1,台北市,F,否,70+,3
流感併發症,2014,1,台北市,M,否,30-34,1
流感併發症,2014,1,台北市,M,否,40-44,1
流感併發症,2014,1,台北市,M,否,40-44,1
流感併發症,2014,1,台北市,M,否,70+,2
流感併發症,2014,1,台北市,M,否,70+,3
流感併發症,2014,1,台北市,M,否,70+,1
流感併發症,2014,1,台北市,M,否,70+,3
流感併發症,2014,1,台東縣,F,否,55-59,1
流感併發症,2014,1,台南市,F,否,55-59,1
流感併發症,2014,1,台南市,F,否,65-69,1
流感併發症,2014,1,台南市,F,否,70+,1
流感併發症,2014,1,台南市,F,否,70+,1
流感併發症,2014,1,台南市,F,否,70+,1
流感併發症,2014,1,台南市,M,否,5-9,1
流感併發症,2014,1,台南市,M,否,65-69,1
流感併發症,2014,1,台南市,M,否,70+,1
流感併發症,2014,1,台南市,M,否,70+,1
流感併發症,2014,1,宜蘭縣,M,否,70+,1
流感併發症,2014,1,花蓮縣,M,否,30-34,1
流感併發症,2014,1,花蓮縣,M,否,30-34,1
流感併發症,2014,1,金門縣,M,否,45-49,1
流感併發症,2014,1,南投縣,F,否,5-9,1
流感併發症,2014,1,南投縣,M,否,65-69,1
流感併發症,2014,1,南投縣,M,否,70+,1
流感併發症,2014,1,南投縣,M,否,70+,1
流感併發症,2014,1,屏東縣,F,否,55-59,1
流感併發症,2014,1,屏東縣,M,否,20-24,1
流感併發症,2014,1,苗栗縣,F,否,70+,1
流感併發症,2014,1,桃園縣,F,否,35-39,1
流感併發症,2014,1,桃園縣,F,否,65-69,1
流感併發症,2014,1,桃園縣,F,否,70+,1
流感併發症,2014,1,桃園縣,F,否,70+,1
流感併發症,2014,1,桃園縣,M,否,1,1
流感併發症,2014,1,桃園縣,M,否,40-44,1
流感併發症,2014,1,桃園縣,M,否,40-44,1
流感併發症,2014,1,桃園縣,M,否,45-49,1
流感併發症,2014,1,桃園縣,M,否,55-59,1
流感併發症,2014,1,桃園縣,M,否,55-59,1
流感併發症,2014,1,桃園縣,M,否,70+,1
流感併發症,2014,1,桃園縣,M,否,70+,1
流感併發症,2014,1,高雄市,F,否,50-54,1
流感併發症,2014,1,高雄市,F,否,60-64,1
流感併發症,2014,1,高雄市,F,否,70+,1
流感併發症,2014,1,高雄市,F,否,70+,1
流感併發症,2014,1,高雄市,F,否,70+,1
流感併發症,2014,1,高雄市,M,否,35-39,1
流感併發症,2014,1,高雄市,M,否,45-49,1
流感併發症,2014,1,高雄市,M,否,55-59,1
流感併發症,2014,1,高雄市,M,否,70+,1
流感併發症,2014,1,基隆市,F,否,5-9,1
流感併發症,2014,1,雲林縣,M,否,55-59,1
流感併發症,2014,1,新北市,F,否,5-9,1
流感併發症,2014,1,新北市,F,否,20-24,1
流感併發症,2014,1,新北市,F,否,30-34,1
流感併發症,2014,1,新北市,F,否,35-39,1
流感併發症,2014,1,新北市,F,否,40-44,1
流感併發症,2014,1,新北市,F,否,50-54,1
流感併發症,2014,1,新北市,F,否,60-64,4
流感併發症,2014,1,新北市,F,否,60-64,1
流感併發症,2014,1,新北市,F,否,65-69,1
流感併發症,2014,1,新北市,F,否,65-69,1
流感併發症,2014,1,新北市,F,否,70+,3
流感併發症,2014,1,新北市,F,否,70+,1
流感併發症,2014,1,新北市,F,否,70+,1
流感併發症,2014,1,新北市,M,否,1,2
流感併發症,2014,1,新北市,M,否,4,2
流感併發症,2014,1,新北市,M,否,10-14,1
流感併發症,2014,1,新北市,M,否,15-19,1
流感併發症,2014,1,新北市,M,否,20-24,1
流感併發症,2014,1,新北市,M,否,25-29,1
流感併發症,2014,1,新北市,M,否,35-39,1
流感併發症,2014,1,新北市,M,否,35-39,3
流感併發症,2014,1,新北市,M,否,50-54,1
流感併發症,2014,1,新北市,M,否,60-64,2
流感併發症,2014,1,新北市,M,否,65-69,2
流感併發症,2014,1,新北市,M,否,65-69,3
流感併發症,2014,1,新北市,M,否,70+,2
流感併發症,2014,1,新北市,M,否,70+,1
流感併發症,2014,1,新北市,M,否,70+,3
流感併發症,2014,1,新竹市,M,否,70+,1
流感併發症,2014,1,新竹縣,M,否,1,1
流感併發症,2014,1,新竹縣,M,否,70+,1
流感併發症,2014,1,彰化縣,F,否,55-59,1
流感併發症,2014,1,彰化縣,M,否,30-34,1
流感併發症,2014,1,彰化縣,M,否,45-49,1
流感併發症,2014,1,彰化縣,M,否,60-64,1
流感併發症,2014,1,彰化縣,M,否,70+,1
流感併發症,2014,1,彰化縣,M,否,70+,1
流感併發症,2014,2,台中市,F,否,3,1
流感併發症,2014,2,台中市,F,否,20-24,1
流感併發症,2014,2,台中市,F,否,50-54,1
流感併發症,2014,2,台中市,F,否,60-64,1
流感併發症,2014,2,台中市,F,否,65-69,1
流感併發症,2014,2,台中市,M,否,40-44,1
流感併發症,2014,2,台北市,F,否,20-24,1
流感併發症,2014,2,台北市,F,否,25-29,1
流感併發症,2014,2,台北市,F,否,30-34,1
流感併發症,2014,2,台北市,F,否,40-44,2
流感併發症,2014,2,台北市,F,否,50-54,1
流感併發症,2014,2,台北市,F,否,60-64,2
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,2
流感併發症,2014,2,台北市,M,否,30-34,1
流感併發症,2014,2,台北市,M,否,30-34,1
流感併發症,2014,2,台北市,M,否,40-44,1
流感併發症,2014,2,台北市,M,否,50-54,1
流感併發症,2014,2,台北市,M,否,55-59,1
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台北市,M,否,70+,2
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台東縣,F,否,70+,1
流感併發症,2014,2,台南市,F,否,30-34,1
流感併發症,2014,2,台南市,M,否,35-39,1
流感併發症,2014,2,台南市,M,否,45-49,1
流感併發症,2014,2,台南市,M,否,45-49,2
流感併發症,2014,2,台南市,M,否,70+,1
流感併發症,2014,2,台南市,M,否,70+,2
流感併發症,2014,2,宜蘭縣,M,否,70+,1
流感併發症,2014,2,花蓮縣,F,否,50-54,1
流感併發症,2014,2,南投縣,F,否,70+,1
流感併發症,2014,2,南投縣,M,否,65-69,1
流感併發症,2014,2,屏東縣,F,否,30-34,1
流感併發症,2014,2,屏東縣,F,否,60-64,1
流感併發症,2014,2,屏東縣,F,否,60-64,2
流感併發症,2014,2,屏東縣,F,否,70+,1
流感併發症,2014,2,屏東縣,F,否,70+,1
流感併發症,2014,2,屏東縣,M,否,70+,1
流感併發症,2014,2,苗栗縣,F,否,50-54,1
流感併發症,2014,2,桃園縣,F,否,5-9,1
流感併發症,2014,2,桃園縣,F,否,35-39,1
流感併發症,2014,2,桃園縣,F,否,55-59,1
流感併發症,2014,2,桃園縣,F,否,70+,1
流感併發症,2014,2,桃園縣,F,否,70+,1
流感併發症,2014,2,桃園縣,M,否,10-14,1
流感併發症,2014,2,桃園縣,M,否,25-29,1
流感併發症,2014,2,桃園縣,M,否,35-39,1
流感併發症,2014,2,桃園縣,M,否,35-39,2
流感併發症,2014,2,桃園縣,M,否,50-54,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,高雄市,F,否,55-59,2
流感併發症,2014,2,高雄市,F,否,65-69,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,M,否,25-29,1
流感併發症,2014,2,高雄市,M,否,25-29,1
流感併發症,2014,2,高雄市,M,否,40-44,1
流感併發症,2014,2,高雄市,M,否,70+,2
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,基隆市,F,否,35-39,1
流感併發症,2014,2,雲林縣,F,否,45-49,1
流感併發症,2014,2,雲林縣,F,否,55-59,1
流感併發症,2014,2,雲林縣,M,否,60-64,1
流感併發症,2014,2,新北市,F,否,1,2
流感併發症,2014,2,新北市,F,否,30-34,1
流感併發症,2014,2,新北市,F,否,45-49,1
流感併發症,2014,2,新北市,F,否,50-54,5
流感併發症,2014,2,新北市,F,否,55-59,2
流感併發症,2014,2,新北市,F,否,60-64,2
流感併發症,2014,2,新北市,F,否,65-69,2
流感併發症,2014,2,新北市,F,否,65-69,1
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,M,否,20-24,2
流感併發症,2014,2,新北市,M,否,25-29,1
流感併發症,2014,2,新北市,M,否,35-39,1
流感併發症,2014,2,新北市,M,否,35-39,1
流感併發症,2014,2,新北市,M,否,45-49,2
流感併發症,2014,2,新北市,M,否,45-49,3
流感併發症,2014,2,新北市,M,否,50-54,1
流感併發症,2014,2,新北市,M,否,50-54,5
流感併發症,2014,2,新北市,M,否,60-64,1
流感併發症,2014,2,新北市,M,否,60-64,1
流感併發症,2014,2,新北市,M,否,65-69,2
流感併發症,2014,2,新北市,M,否,70+,2
流感併發症,2014,2,新竹市,M,否,70+,1
流感併發症,2014,2,新竹縣,M,否,20-24,1
流感併發症,2014,2,新竹縣,M,否,65-69,1
流感併發症,2014,2,新竹縣,M,否,70+,1
流感併發症,2014,2,新竹縣,M,否,70+,1
流感併發症,2014,2,新竹縣,M,否,70+,1
流感併發症,2014,2,彰化縣,F,否,35-39,1
流感併發症,2014,2,彰化縣,F,否,35-39,1
流感併發症,2014,2,彰化縣,F,否,55-59,1
流感併發症,2014,2,彰化縣,F,否,70+,1
流感併發症,2014,2,彰化縣,M,否,15-19,1
流感併發症,2014,2,彰化縣,M,否,30-34,1
流感併發症,2014,2,彰化縣,M,否,60-64,1
流感併發症,2014,2,彰化縣,M,否,70+,1
流感併發症,2014,2,台中市,F,否,35-39,1
流感併發症,2014,2,台中市,F,否,45-49,1
流感併發症,2014,2,台中市,F,否,70+,1
流感併發症,2014,2,台中市,M,否,45-49,1
流感併發症,2014,2,台中市,M,否,45-49,2
流感併發症,2014,2,台中市,M,否,65-69,1
流感併發症,2014,2,台中市,M,否,70+,1
流感併發症,2014,2,台北市,F,否,50-54,1
流感併發症,2014,2,台北市,F,否,55-59,1
流感併發症,2014,2,台北市,F,否,60-64,2
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,M,否,2,1
流感併發症,2014,2,台北市,M,否,20-24,1
流感併發症,2014,2,台北市,M,否,35-39,1
流感併發症,2014,2,台北市,M,否,40-44,1
流感併發症,2014,2,台北市,M,否,55-59,1
流感併發症,2014,2,台北市,M,否,60-64,1
流感併發症,2014,2,台北市,M,否,65-69,1
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台北市,M,否,70+,4
流感併發症,2014,2,台東縣,F,否,3,1
流感併發症,2014,2,台東縣,M,否,5-9,1
流感併發症,2014,2,台東縣,M,否,35-39,1
流感併發症,2014,2,台南市,F,否,60-64,1
流感併發症,2014,2,台南市,F,否,70+,1
流感併發症,2014,2,台南市,F,否,70+,1
流感併發症,2014,2,台南市,M,否,45-49,1
流感併發症,2014,2,台南市,M,否,60-64,2
流感併發症,2014,2,台南市,M,否,65-69,1
流感併發症,2014,2,台南市,M,否,70+,1
流感併發症,2014,2,台南市,M,否,70+,1
流感併發症,2014,2,台南市,M,否,70+,1
流感併發症,2014,2,花蓮縣,M,否,40-44,1
流感併發症,2014,2,花蓮縣,M,否,60-64,1
流感併發症,2014,2,南投縣,F,否,70+,1
流感併發症,2014,2,南投縣,M,否,70+,2
流感併發症,2014,2,屏東縣,M,否,50-54,1
流感併發症,2014,2,屏東縣,M,否,65-69,1
流感併發症,2014,2,苗栗縣,F,否,30-34,1
流感併發症,2014,2,苗栗縣,F,否,65-69,1
流感併發症,2014,2,桃園縣,F,否,30-34,1
流感併發症,2014,2,桃園縣,F,否,35-39,1
流感併發症,2014,2,桃園縣,F,否,55-59,1
流感併發症,2014,2,桃園縣,F,否,65-69,1
流感併發症,2014,2,桃園縣,F,否,65-69,1
流感併發症,2014,2,桃園縣,F,否,70+,1
流感併發症,2014,2,桃園縣,M,否,50-54,1
流感併發症,2014,2,桃園縣,M,否,60-64,1
流感併發症,2014,2,桃園縣,M,否,65-69,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,高雄市,F,否,4,1
流感併發症,2014,2,高雄市,F,否,55-59,1
流感併發症,2014,2,高雄市,F,否,60-64,1
流感併發症,2014,2,高雄市,F,否,65-69,1
流感併發症,2014,2,高雄市,F,否,70+,3
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,M,否,25-29,1
流感併發症,2014,2,高雄市,M,否,30-34,1
流感併發症,2014,2,高雄市,M,否,40-44,1
流感併發症,2014,2,高雄市,M,否,60-64,2
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,雲林縣,F,否,15-19,1
流感併發症,2014,2,雲林縣,F,否,40-44,1
流感併發症,2014,2,雲林縣,F,否,70+,1
流感併發症,2014,2,雲林縣,M,否,1,1
流感併發症,2014,2,雲林縣,M,否,35-39,1
流感併發症,2014,2,新北市,F,否,15-19,2
流感併發症,2014,2,新北市,F,否,25-29,1
流感併發症,2014,2,新北市,F,否,25-29,1
流感併發症,2014,2,新北市,F,否,40-44,1
流感併發症,2014,2,新北市,F,否,45-49,1
流感併發症,2014,2,新北市,F,否,50-54,1
流感併發症,2014,2,新北市,F,否,55-59,2
流感併發症,2014,2,新北市,F,否,60-64,5
流感併發症,2014,2,新北市,F,否,60-64,2
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,F,否,70+,2
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,M,否,2,1
流感併發症,2014,2,新北市,M,否,25-29,1
流感併發症,2014,2,新北市,M,否,30-34,1
流感併發症,2014,2,新北市,M,否,30-34,2
流感併發症,2014,2,新北市,M,否,35-39,1
流感併發症,2014,2,新北市,M,否,40-44,1
流感併發症,2014,2,新北市,M,否,45-49,1
流感併發症,2014,2,新北市,M,否,55-59,1
流感併發症,2014,2,新北市,M,否,60-64,2
流感併發症,2014,2,新北市,M,否,60-64,4
流感併發症,2014,2,新北市,M,否,70+,3
流感併發症,2014,2,新北市,M,否,70+,2
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新北市,M,否,70+,3
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新竹縣,M,否,70+,1
流感併發症,2014,2,嘉義市,M,是,60-64,1
流感併發症,2014,2,嘉義縣,M,否,70+,1
流感併發症,2014,2,彰化縣,F,否,50-54,1
流感併發症,2014,2,彰化縣,F,否,65-69,1
流感併發症,2014,2,彰化縣,M,否,50-54,1
流感併發症,2014,2,彰化縣,M,否,50-54,2
流感併發症,2014,2,彰化縣,M,否,60-64,1
流感併發症,2014,2,澎湖縣,M,否,55-59,1
流感併發症,2014,2,台中市,F,否,40-44,1
流感併發症,2014,2,台中市,M,否,45-49,1
流感併發症,2014,2,台中市,M,否,70+,1
流感併發症,2014,2,台北市,F,否,1,2
流感併發症,2014,2,台北市,F,否,30-34,1
流感併發症,2014,2,台北市,F,否,45-49,1
流感併發症,2014,2,台北市,F,否,55-59,1
流感併發症,2014,2,台北市,F,否,65-69,2
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,M,否,40-44,1
流感併發症,2014,2,台北市,M,否,60-64,1
流感併發症,2014,2,台北市,M,否,60-64,1
流感併發症,2014,2,台北市,M,否,65-69,1
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台北市,M,否,70+,2
流感併發症,2014,2,台北市,M,否,70+,4
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台東縣,F,否,4,1
流感併發症,2014,2,台東縣,M,否,65-69,1
流感併發症,2014,2,台南市,F,否,35-39,1
流感併發症,2014,2,台南市,M,否,10-14,1
流感併發症,2014,2,台南市,M,否,50-54,1
流感併發症,2014,2,台南市,M,否,65-69,1
流感併發症,2014,2,台南市,M,否,70+,1
流感併發症,2014,2,宜蘭縣,F,否,70+,1
流感併發症,2014,2,宜蘭縣,M,否,60-64,2
流感併發症,2014,2,花蓮縣,M,否,30-34,1
流感併發症,2014,2,花蓮縣,M,否,70+,1
流感併發症,2014,2,南投縣,F,否,40-44,1
流感併發症,2014,2,南投縣,M,否,35-39,1
流感併發症,2014,2,南投縣,M,否,55-59,1
流感併發症,2014,2,南投縣,M,否,70+,1
流感併發症,2014,2,屏東縣,F,否,55-59,2
流感併發症,2014,2,屏東縣,F,否,65-69,1
流感併發症,2014,2,屏東縣,F,否,70+,1
流感併發症,2014,2,屏東縣,M,否,40-44,1
流感併發症,2014,2,屏東縣,M,否,65-69,1
流感併發症,2014,2,苗栗縣,F,否,50-54,1
流感併發症,2014,2,苗栗縣,M,否,3,1
流感併發症,2014,2,苗栗縣,M,否,50-54,2
流感併發症,2014,2,桃園縣,F,否,0,1
流感併發症,2014,2,桃園縣,F,否,15-19,2
流感併發症,2014,2,桃園縣,F,否,35-39,1
流感併發症,2014,2,桃園縣,F,否,45-49,1
流感併發症,2014,2,桃園縣,F,否,55-59,1
流感併發症,2014,2,桃園縣,F,否,60-64,1
流感併發症,2014,2,桃園縣,F,否,70+,1
流感併發症,2014,2,桃園縣,M,否,5-9,1
流感併發症,2014,2,桃園縣,M,否,30-34,1
流感併發症,2014,2,桃園縣,M,否,55-59,1
流感併發症,2014,2,桃園縣,M,否,60-64,2
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,桃園縣,M,否,70+,1
流感併發症,2014,2,高雄市,F,否,0,1
流感併發症,2014,2,高雄市,F,否,55-59,1
流感併發症,2014,2,高雄市,F,否,60-64,1
流感併發症,2014,2,高雄市,F,否,65-69,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,F,否,70+,1
流感併發症,2014,2,高雄市,M,否,30-34,1
流感併發症,2014,2,高雄市,M,否,35-39,1
流感併發症,2014,2,高雄市,M,否,50-54,2
流感併發症,2014,2,高雄市,M,否,55-59,1
流感併發症,2014,2,高雄市,M,否,60-64,2
流感併發症,2014,2,高雄市,M,否,70+,3
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,高雄市,M,否,70+,1
流感併發症,2014,2,基隆市,M,否,70+,1
流感併發症,2014,2,雲林縣,F,否,65-69,1
流感併發症,2014,2,雲林縣,M,否,40-44,1
流感併發症,2014,2,雲林縣,M,否,40-44,1
流感併發症,2014,2,雲林縣,M,否,65-69,1
流感併發症,2014,2,新北市,F,否,15-19,1
流感併發症,2014,2,新北市,F,否,20-24,1
流感併發症,2014,2,新北市,F,否,25-29,2
流感併發症,2014,2,新北市,F,否,30-34,1
流感併發症,2014,2,新北市,F,否,45-49,1
流感併發症,2014,2,新北市,F,否,50-54,1
流感併發症,2014,2,新北市,F,否,55-59,2
流感併發症,2014,2,新北市,F,否,60-64,1
流感併發症,2014,2,新北市,F,否,65-69,1
流感併發症,2014,2,新北市,F,否,70+,2
流感併發症,2014,2,新北市,F,否,70+,2
流感併發症,2014,2,新北市,F,否,70+,1
流感併發症,2014,2,新北市,F,否,70+,3
流感併發症,2014,2,新北市,M,否,1,1
流感併發症,2014,2,新北市,M,否,5-9,1
流感併發症,2014,2,新北市,M,否,10-14,1
流感併發症,2014,2,新北市,M,否,40-44,1
流感併發症,2014,2,新北市,M,否,40-44,1
流感併發症,2014,2,新北市,M,否,45-49,2
流感併發症,2014,2,新北市,M,否,50-54,2
流感併發症,2014,2,新北市,M,否,55-59,4
流感併發症,2014,2,新北市,M,否,55-59,3
流感併發症,2014,2,新北市,M,否,60-64,3
流感併發症,2014,2,新北市,M,否,65-69,4
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新北市,M,否,70+,1
流感併發症,2014,2,新竹縣,M,否,70+,1
流感併發症,2014,2,嘉義市,F,否,30-34,1
流感併發症,2014,2,嘉義市,F,否,70+,1
流感併發症,2014,2,嘉義市,M,否,70+,1
流感併發症,2014,2,彰化縣,F,否,70+,1
流感併發症,2014,2,彰化縣,F,否,70+,2
流感併發症,2014,2,彰化縣,M,否,20-24,1
流感併發症,2014,2,彰化縣,M,否,40-44,1
流感併發症,2014,2,彰化縣,M,否,50-54,1
流感併發症,2014,2,彰化縣,M,否,55-59,2
流感併發症,2014,2,彰化縣,M,否,70+,2
流感併發症,2014,2,彰化縣,M,否,70+,1
流感併發症,2014,2,彰化縣,M,否,70+,1
流感併發症,2014,2,台中市,F,否,10-14,1
流感併發症,2014,2,台中市,F,否,40-44,1
流感併發症,2014,2,台中市,F,否,50-54,1
流感併發症,2014,2,台中市,M,否,20-24,1
流感併發症,2014,2,台中市,M,否,70+,1
流感併發症,2014,2,台北市,F,否,10-14,1
流感併發症,2014,2,台北市,F,否,25-29,1
流感併發症,2014,2,台北市,F,否,35-39,1
流感併發症,2014,2,台北市,F,否,40-44,1
流感併發症,2014,2,台北市,F,否,50-54,1
流感併發症,2014,2,台北市,F,否,65-69,1
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,3
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,F,否,70+,1
流感併發症,2014,2,台北市,M,否,35-39,1
流感併發症,2014,2,台北市,M,否,45-49,1
流感併發症,2014,2,台北市,M,否,50-54,1
流感併發症,2014,2,台北市,M,否,55-59,1
流感併發症,2014,2,台北市,M,否,55-59,2
流感併發症,2014,2,台北市,M,否,65-69,2
流感併發症,2014,2,台北市,M,否,70+,2
流感併發症,2014,2,台北市,M,否,70+,3
流感併發症,2014,2,台北市,M,否,70+,3
流感併發症,2014,2,台北市,M,否,70+,1
流感併發症,2014,2,台東縣,M,否,10-14,1
流感併發症,2014,2,台南市,F,否,15-19,1
流感併發症,2014,2,台南市,F,否,60-64,1
流感併發症,2014,2,台南市,M,否,35-39,1
流感併發症,2014,2,台南市,M,否,60-64,1
流感併發症,2014,2,台南市,M,否,70+,1
流感併發症,2014,2,宜蘭縣,M,否,55-59,1
流感併發症,2014,2,花蓮縣,M,否,70+,1
流感併發症,2014,2,南投縣,F,否,55-59,1
流感併發症,2014,2,南投縣,M,否,65-69,1
